original_filename,src_ratio,src_format,com_ratio,com_format,metric,score
aaron-burden-202624-unsplash-cropped,10,jp2,40,bpg,SCC,0.2749533070945661
aaron-burden-202624-unsplash-cropped,10,jp2,40,bpg,SAM,0.039124317667387
aaron-burden-202624-unsplash-cropped,10,jp2,40,jpg,UQI,0.9940008466626938
aaron-burden-202624-unsplash-cropped,10,jp2,40,jp2,SCC,0.2666166856207707
aaron-burden-202624-unsplash-cropped,10,jp2,40,jp2,SAM,0.04641278093104159
aaron-burden-202624-unsplash-cropped,10,jp2,20,jxr,VIFP,0.8947510795014868
aaron-burden-202624-unsplash-cropped,10,jp2,40,jxr,PSNR,30.783243353457934
aaron-burden-202624-unsplash-cropped,10,jp2,40,jpg,SSIM,0.7853441908293824
aaron-burden-202624-unsplash-cropped,10,jp2,40,bpg,VIFP,0.9086808915824548
aaron-burden-202624-unsplash-cropped,10,jp2,40,jxr,UQI,0.9948066429974832
aaron-burden-202624-unsplash-cropped,10,jp2,60,bpg,PSNR,31.882174183370964
aaron-burden-202624-unsplash-cropped,10,jp2,40,jpg,SCC,0.16314464334252068
aaron-burden-202624-unsplash-cropped,10,jp2,40,jpg,SAM,0.0526144004260532
aaron-burden-202624-unsplash-cropped,10,jp2,40,jxr,SSIM,0.756296603440089
aaron-burden-202624-unsplash-cropped,10,jp2,40,jp2,VIFP,0.8975241147286116
aaron-burden-202624-unsplash-cropped,10,jp2,60,bpg,UQI,0.9951645248824206
aaron-burden-202624-unsplash-cropped,10,jp2,60,jp2,PSNR,31.68554051461216
aaron-burden-202624-unsplash-cropped,10,jp2,40,jxr,SCC,0.1048422374798105
aaron-burden-202624-unsplash-cropped,10,jp2,60,bpg,SSIM,0.8104499542889237
aaron-burden-202624-unsplash-cropped,10,jp2,60,jp2,UQI,0.9953247442808896
aaron-burden-202624-unsplash-cropped,10,jp2,40,jxr,SAM,0.0518048898523297
aaron-burden-202624-unsplash-cropped,10,jp2,40,jpg,VIFP,0.8890058963240659
aaron-burden-202624-unsplash-cropped,10,jp2,60,jpg,PSNR,28.301259602920087
aaron-burden-202624-unsplash-cropped,10,jp2,60,jp2,SSIM,0.8085236780435717
aaron-burden-202624-unsplash-cropped,10,jp2,60,bpg,SCC,0.1752379952410015
aaron-burden-202624-unsplash-cropped,10,jp2,60,bpg,SAM,0.04526263312604761
aaron-burden-202624-unsplash-cropped,10,jp2,60,jpg,UQI,0.9905954094132895
aaron-burden-202624-unsplash-cropped,10,jp2,60,jp2,SCC,0.2666166856207707
aaron-burden-202624-unsplash-cropped,10,jp2,60,jp2,SAM,0.04641278093104159
aaron-burden-202624-unsplash-cropped,10,jp2,40,jxr,VIFP,0.8830235640751173
aaron-burden-202624-unsplash-cropped,10,jp2,60,jxr,PSNR,29.85603513754986
aaron-burden-202624-unsplash-cropped,10,jp2,60,jpg,SSIM,0.706002486412645
aaron-burden-202624-unsplash-cropped,10,jp2,60,jxr,UQI,0.9936406637364469
aaron-burden-202624-unsplash-cropped,10,jp2,60,jpg,SCC,0.07410346087905832
aaron-burden-202624-unsplash-cropped,10,jp2,60,jpg,SAM,0.06750261911346826
aaron-burden-202624-unsplash-cropped,10,jp2,60,bpg,VIFP,0.898053446246078
aaron-burden-202624-unsplash-cropped,10,jp2,80,bpg,PSNR,31.497045076297503
aaron-burden-202624-unsplash-cropped,10,jp2,60,jxr,SSIM,0.721064139717214
aaron-burden-202624-unsplash-cropped,10,jp2,60,jp2,VIFP,0.8975241147286116
aaron-burden-202624-unsplash-cropped,10,jp2,80,jp2,PSNR,30.465662684174745
aaron-burden-202624-unsplash-cropped,10,jp2,80,bpg,UQI,0.9947443407605098
aaron-burden-202624-unsplash-cropped,10,jp2,60,jxr,SCC,0.0657466238512171
aaron-burden-202624-unsplash-cropped,10,jp2,60,jxr,SAM,0.057773375278813315
aaron-burden-202624-unsplash-cropped,10,jp2,80,bpg,SSIM,0.7962374659031877
aaron-burden-202624-unsplash-cropped,10,jp2,80,jp2,UQI,0.9936879039647248
aaron-burden-202624-unsplash-cropped,10,jp2,60,jpg,VIFP,0.8712259533265406
aaron-burden-202624-unsplash-cropped,10,jp2,80,jpg,PSNR,25.727340985673358
aaron-burden-202624-unsplash-cropped,10,jp2,80,jp2,SSIM,0.7674778422226147
aaron-burden-202624-unsplash-cropped,10,jp2,80,jpg,UQI,0.9851935114907814
aaron-burden-202624-unsplash-cropped,10,jp2,80,bpg,SCC,0.14867654947194367
aaron-burden-202624-unsplash-cropped,10,jp2,80,bpg,SAM,0.047344783682720715
aaron-burden-202624-unsplash-cropped,10,jp2,80,jpg,SSIM,0.629377211021065
aaron-burden-202624-unsplash-cropped,10,jp2,80,jp2,SCC,0.1830890070028927
aaron-burden-202624-unsplash-cropped,10,jp2,60,jxr,VIFP,0.8767734433498972
aaron-burden-202624-unsplash-cropped,10,jp2,80,jp2,SAM,0.053283752073940704
aaron-burden-202624-unsplash-cropped,10,jp2,80,jxr,PSNR,29.45789298004307
aaron-burden-202624-unsplash-cropped,10,jp2,80,jpg,SCC,0.03248899333657536
aaron-burden-202624-unsplash-cropped,10,jp2,80,jpg,SAM,0.08999657647722685
aaron-burden-202624-unsplash-cropped,10,jp2,80,jxr,UQI,0.9930634641308914
aaron-burden-202624-unsplash-cropped,10,jp2,80,bpg,VIFP,0.8939959124440731
aaron-burden-202624-unsplash-cropped,10,jpg,20,bpg,PSNR,35.46548538710171
aaron-burden-202624-unsplash-cropped,10,jp2,80,jxr,SSIM,0.7065834460889219
aaron-burden-202624-unsplash-cropped,10,jp2,80,jp2,VIFP,0.8871461699549481
aaron-burden-202624-unsplash-cropped,10,jpg,20,bpg,UQI,0.9982607481862883
aaron-burden-202624-unsplash-cropped,10,jpg,20,jp2,PSNR,33.228899873027004
aaron-burden-202624-unsplash-cropped,10,jp2,80,jxr,SCC,0.0534218242147979
aaron-burden-202624-unsplash-cropped,10,jp2,80,jxr,SAM,0.06049697136269028
aaron-burden-202624-unsplash-cropped,10,jpg,20,bpg,SSIM,0.9045640364690014
aaron-burden-202624-unsplash-cropped,10,jp2,80,jpg,VIFP,0.8478545981115161
aaron-burden-202624-unsplash-cropped,10,jpg,20,jp2,UQI,0.9971196136990388
aaron-burden-202624-unsplash-cropped,10,jpg,20,jpg,PSNR,34.00637078106802
aaron-burden-202624-unsplash-cropped,10,jpg,20,jp2,SSIM,0.8467750390727026
aaron-burden-202624-unsplash-cropped,10,jpg,20,jpg,UQI,0.997598378213299
aaron-burden-202624-unsplash-cropped,10,jpg,20,bpg,SCC,0.4841821598525934
aaron-burden-202624-unsplash-cropped,10,jpg,20,bpg,SAM,0.029856148796080156
aaron-burden-202624-unsplash-cropped,10,jpg,20,jpg,SSIM,0.8849844022061587
aaron-burden-202624-unsplash-cropped,10,jpg,20,jp2,SCC,0.29133910413441233
aaron-burden-202624-unsplash-cropped,10,jpg,20,jp2,SAM,0.03867584117611466
aaron-burden-202624-unsplash-cropped,10,jp2,80,jxr,VIFP,0.8757113106873509
aaron-burden-202624-unsplash-cropped,10,jpg,20,jxr,PSNR,32.14444560322018
aaron-burden-202624-unsplash-cropped,10,jpg,20,jpg,SCC,0.4724802062364953
aaron-burden-202624-unsplash-cropped,10,jpg,20,jpg,SAM,0.03530582306955474
aaron-burden-202624-unsplash-cropped,10,jpg,20,bpg,VIFP,0.9390035921870262
aaron-burden-202624-unsplash-cropped,10,jpg,40,bpg,PSNR,33.749568684753726
aaron-burden-202624-unsplash-cropped,10,jpg,20,jxr,UQI,0.9965911747910736
aaron-burden-202624-unsplash-cropped,10,jpg,20,jp2,VIFP,0.9082541837223146
aaron-burden-202624-unsplash-cropped,10,jpg,20,jxr,SSIM,0.7968002767780954
aaron-burden-202624-unsplash-cropped,10,jpg,40,jp2,PSNR,31.52338868284612
aaron-burden-202624-unsplash-cropped,10,jpg,40,bpg,UQI,0.9973401582515463
aaron-burden-202624-unsplash-cropped,10,jpg,20,jpg,VIFP,0.9265252287673422
aaron-burden-202624-unsplash-cropped,10,jpg,40,jp2,UQI,0.9958159202570044
aaron-burden-202624-unsplash-cropped,10,jpg,40,jpg,PSNR,30.925173857238626
aaron-burden-202624-unsplash-cropped,10,jpg,40,bpg,SSIM,0.8533481838401281
aaron-burden-202624-unsplash-cropped,10,jpg,20,jxr,SCC,0.22983597853112203
aaron-burden-202624-unsplash-cropped,10,jpg,20,jxr,SAM,0.043736002778700045
aaron-burden-202624-unsplash-cropped,10,jpg,40,jpg,UQI,0.9950354621434595
aaron-burden-202624-unsplash-cropped,10,jpg,40,jp2,SSIM,0.7912667085058197
aaron-burden-202624-unsplash-cropped,10,jpg,40,bpg,SCC,0.30872729347463185
aaron-burden-202624-unsplash-cropped,10,jpg,40,bpg,SAM,0.0364344632045221
aaron-burden-202624-unsplash-cropped,10,jpg,40,jpg,SSIM,0.7918397116673593
aaron-burden-202624-unsplash-cropped,10,jpg,40,jp2,SCC,0.16454428591992942
aaron-burden-202624-unsplash-cropped,10,jpg,40,jp2,SAM,0.047028250418699215
aaron-burden-202624-unsplash-cropped,10,jpg,20,jxr,VIFP,0.9060188768378149
aaron-burden-202624-unsplash-cropped,10,jpg,40,jxr,PSNR,30.730114541354926
aaron-burden-202624-unsplash-cropped,10,jpg,40,jpg,SCC,0.22314927667915366
aaron-burden-202624-unsplash-cropped,10,jpg,40,jpg,SAM,0.050227417096530315
aaron-burden-202624-unsplash-cropped,10,jpg,40,bpg,VIFP,0.9209349104792842
aaron-burden-202624-unsplash-cropped,10,jpg,60,bpg,PSNR,32.24460167486282
aaron-burden-202624-unsplash-cropped,10,jpg,40,jxr,UQI,0.9953628194417791
aaron-burden-202624-unsplash-cropped,10,jpg,60,bpg,UQI,0.9961339275606802
aaron-burden-202624-unsplash-cropped,10,jpg,40,jxr,SSIM,0.7420386589999769
aaron-burden-202624-unsplash-cropped,10,jpg,60,bpg,SSIM,0.8046366160860741
aaron-burden-202624-unsplash-cropped,10,jpg,40,jp2,VIFP,0.8960288904446033
aaron-burden-202624-unsplash-cropped,10,jpg,60,jp2,PSNR,31.52338868284612
aaron-burden-202624-unsplash-cropped,10,jpg,40,jpg,VIFP,0.8916058560746174
aaron-burden-202624-unsplash-cropped,10,jpg,40,jxr,SCC,0.12645519434148095
aaron-burden-202624-unsplash-cropped,10,jpg,60,jpg,PSNR,28.454582682232306
aaron-burden-202624-unsplash-cropped,10,jpg,40,jxr,SAM,0.051820624995996635
aaron-burden-202624-unsplash-cropped,10,jpg,60,bpg,SCC,0.19511221201944112
aaron-burden-202624-unsplash-cropped,10,jpg,60,jp2,UQI,0.9958159202570044
aaron-burden-202624-unsplash-cropped,10,jpg,60,bpg,SAM,0.04333314379548764
aaron-burden-202624-unsplash-cropped,10,jpg,60,jpg,UQI,0.9915831928206168
aaron-burden-202624-unsplash-cropped,10,jpg,60,jp2,SSIM,0.7912667085058197
aaron-burden-202624-unsplash-cropped,10,jpg,60,jpg,SSIM,0.702193263025752
aaron-burden-202624-unsplash-cropped,10,jpg,60,jp2,SCC,0.16454428591992942
aaron-burden-202624-unsplash-cropped,10,jpg,60,jp2,SAM,0.047028250418699215
aaron-burden-202624-unsplash-cropped,10,jpg,40,jxr,VIFP,0.8879199624571076
aaron-burden-202624-unsplash-cropped,10,jpg,60,jpg,SCC,0.10240798441140544
aaron-burden-202624-unsplash-cropped,10,jpg,60,jpg,SAM,0.06620576640930659
aaron-burden-202624-unsplash-cropped,10,jpg,60,jxr,PSNR,29.85902837169015
aaron-burden-202624-unsplash-cropped,10,jpg,60,bpg,VIFP,0.9032476706797612
aaron-burden-202624-unsplash-cropped,10,jpg,80,bpg,PSNR,31.787689742569412
aaron-burden-202624-unsplash-cropped,10,jpg,60,jxr,UQI,0.994374204930641
aaron-burden-202624-unsplash-cropped,10,jpg,80,bpg,UQI,0.9957214947798256
aaron-burden-202624-unsplash-cropped,10,jpg,60,jxr,SSIM,0.7086965573299541
aaron-burden-202624-unsplash-cropped,10,jpg,80,bpg,SSIM,0.7885660698030837
aaron-burden-202624-unsplash-cropped,10,jpg,60,jp2,VIFP,0.8960288904446033
aaron-burden-202624-unsplash-cropped,10,jpg,80,jp2,PSNR,30.44820173573659
aaron-burden-202624-unsplash-cropped,10,jpg,60,jpg,VIFP,0.8730575243178248
aaron-burden-202624-unsplash-cropped,10,jpg,60,jxr,SCC,0.08476263153187294
aaron-burden-202624-unsplash-cropped,10,jpg,80,jpg,PSNR,25.754202146393986
aaron-burden-202624-unsplash-cropped,10,jpg,60,jxr,SAM,0.057469351373711175
aaron-burden-202624-unsplash-cropped,10,jpg,80,bpg,SCC,0.1650368991674165
aaron-burden-202624-unsplash-cropped,10,jpg,80,bpg,SAM,0.04569037339817794
aaron-burden-202624-unsplash-cropped,10,jpg,80,jp2,UQI,0.9944964454216066
aaron-burden-202624-unsplash-cropped,10,jpg,80,jpg,UQI,0.9861372229512829
aaron-burden-202624-unsplash-cropped,10,jpg,80,jp2,SSIM,0.7541573823089956
aaron-burden-202624-unsplash-cropped,10,jpg,80,jpg,SSIM,0.6206429594472977
aaron-burden-202624-unsplash-cropped,10,jpg,60,jxr,VIFP,0.8793774611157554
aaron-burden-202624-unsplash-cropped,10,jpg,80,jp2,SCC,0.09986897752710193
aaron-burden-202624-unsplash-cropped,10,jpg,80,jp2,SAM,0.05301073901346881
aaron-burden-202624-unsplash-cropped,10,jpg,80,jxr,PSNR,29.480406359258108
aaron-burden-202624-unsplash-cropped,10,jpg,80,jpg,SCC,0.043963220934589785
aaron-burden-202624-unsplash-cropped,10,jpg,80,jpg,SAM,0.0893614721008275
aaron-burden-202624-unsplash-cropped,10,jpg,80,bpg,VIFP,0.9014862965885834
aaron-burden-202624-unsplash-cropped,30,jp2,20,bpg,PSNR,33.2748988853277
aaron-burden-202624-unsplash-cropped,10,jpg,80,jxr,UQI,0.9938804247453068
aaron-burden-202624-unsplash-cropped,30,jp2,20,bpg,UQI,0.9969104812918504
aaron-burden-202624-unsplash-cropped,10,jpg,80,jxr,SSIM,0.6943281686847822
aaron-burden-202624-unsplash-cropped,10,jpg,80,jp2,VIFP,0.8862571933571024
aaron-burden-202624-unsplash-cropped,30,jp2,20,jp2,PSNR,37.264526643951264
aaron-burden-202624-unsplash-cropped,30,jp2,20,bpg,SSIM,0.8677152708331541
aaron-burden-202624-unsplash-cropped,10,jpg,80,jxr,SCC,0.06957867712409117
aaron-burden-202624-unsplash-cropped,30,jp2,20,jp2,UQI,0.9985613313925717
aaron-burden-202624-unsplash-cropped,10,jpg,80,jxr,SAM,0.06010833146977059
aaron-burden-202624-unsplash-cropped,10,jpg,80,jpg,VIFP,0.8498365972212223
aaron-burden-202624-unsplash-cropped,30,jp2,20,jpg,PSNR,32.21756345017658
aaron-burden-202624-unsplash-cropped,30,jp2,20,bpg,SCC,0.24204705525771678
aaron-burden-202624-unsplash-cropped,30,jp2,20,bpg,SAM,0.03829379692456378
aaron-burden-202624-unsplash-cropped,30,jp2,20,jp2,SSIM,0.9464047732037827
aaron-burden-202624-unsplash-cropped,30,jp2,20,jpg,UQI,0.9961280089614805
aaron-burden-202624-unsplash-cropped,30,jp2,20,jp2,SCC,0.6548775426079195
aaron-burden-202624-unsplash-cropped,30,jp2,20,jp2,SAM,0.024253070299216865
aaron-burden-202624-unsplash-cropped,10,jpg,80,jxr,VIFP,0.8800277209326862
aaron-burden-202624-unsplash-cropped,30,jp2,20,jpg,SSIM,0.8287591273917322
aaron-burden-202624-unsplash-cropped,30,jp2,20,jxr,PSNR,32.00002522531092
aaron-burden-202624-unsplash-cropped,30,jp2,20,bpg,VIFP,0.8902912402948261
aaron-burden-202624-unsplash-cropped,30,jp2,40,bpg,PSNR,33.430624275039435
aaron-burden-202624-unsplash-cropped,30,jp2,20,jpg,SCC,0.21901279530856965
aaron-burden-202624-unsplash-cropped,30,jp2,20,jpg,SAM,0.043404875763714844
aaron-burden-202624-unsplash-cropped,30,jp2,20,jxr,UQI,0.995900191872133
aaron-burden-202624-unsplash-cropped,30,jp2,40,bpg,UQI,0.9968913577178276
aaron-burden-202624-unsplash-cropped,30,jp2,20,jp2,VIFP,0.9095785839444116
aaron-burden-202624-unsplash-cropped,30,jp2,40,jp2,PSNR,36.56251284817326
aaron-burden-202624-unsplash-cropped,30,jp2,20,jxr,SSIM,0.825759650228148
aaron-burden-202624-unsplash-cropped,30,jp2,40,bpg,SSIM,0.8847333977780641
aaron-burden-202624-unsplash-cropped,30,jp2,40,jp2,UQI,0.9984624635920302
aaron-burden-202624-unsplash-cropped,30,jp2,40,bpg,SCC,0.2191738699702686
aaron-burden-202624-unsplash-cropped,30,jp2,20,jxr,SCC,0.13265286834531254
aaron-burden-202624-unsplash-cropped,30,jp2,20,jpg,VIFP,0.8908471870437991
aaron-burden-202624-unsplash-cropped,30,jp2,40,bpg,SAM,0.03749692662735663
aaron-burden-202624-unsplash-cropped,30,jp2,20,jxr,SAM,0.044515535800652206
aaron-burden-202624-unsplash-cropped,30,jp2,40,jpg,PSNR,31.01781181845604
aaron-burden-202624-unsplash-cropped,30,jp2,40,jp2,SSIM,0.9423374664435181
aaron-burden-202624-unsplash-cropped,30,jp2,40,jpg,UQI,0.9948118310444088
aaron-burden-202624-unsplash-cropped,30,jp2,40,jp2,SCC,0.6368894174295735
aaron-burden-202624-unsplash-cropped,30,jp2,40,jpg,SSIM,0.8149147130587098
aaron-burden-202624-unsplash-cropped,30,jp2,40,jp2,SAM,0.026469336457207265
aaron-burden-202624-unsplash-cropped,30,jp2,40,bpg,VIFP,0.8863878422632041
aaron-burden-202624-unsplash-cropped,30,jp2,40,jxr,PSNR,31.228925578103404
aaron-burden-202624-unsplash-cropped,30,jp2,40,jpg,SCC,0.1511457523086179
aaron-burden-202624-unsplash-cropped,30,jp2,20,jxr,VIFP,0.8786803847253758
aaron-burden-202624-unsplash-cropped,30,jp2,40,jpg,SAM,0.04959456851574523
aaron-burden-202624-unsplash-cropped,30,jp2,60,bpg,PSNR,32.91533322454876
aaron-burden-202624-unsplash-cropped,30,jp2,40,jxr,UQI,0.995268599201726
aaron-burden-202624-unsplash-cropped,30,jp2,40,jp2,VIFP,0.9194079960872463
aaron-burden-202624-unsplash-cropped,30,jp2,60,jp2,PSNR,36.56251284817326
aaron-burden-202624-unsplash-cropped,30,jp2,60,bpg,UQI,0.9963001616566943
aaron-burden-202624-unsplash-cropped,30,jp2,40,jxr,SSIM,0.8053000605409263
aaron-burden-202624-unsplash-cropped,30,jp2,60,bpg,SSIM,0.8767387693389753
aaron-burden-202624-unsplash-cropped,30,jp2,60,jp2,UQI,0.9984624635920302
aaron-burden-202624-unsplash-cropped,30,jp2,40,jpg,VIFP,0.8792907419831462
aaron-burden-202624-unsplash-cropped,30,jp2,60,jpg,PSNR,28.908412241601333
aaron-burden-202624-unsplash-cropped,30,jp2,40,jxr,SCC,0.07996822130051218
aaron-burden-202624-unsplash-cropped,30,jp2,40,jxr,SAM,0.04873119145797106
aaron-burden-202624-unsplash-cropped,30,jp2,60,jp2,SSIM,0.9423374664435181
aaron-burden-202624-unsplash-cropped,30,jp2,60,bpg,SCC,0.1640130574769038
aaron-burden-202624-unsplash-cropped,30,jp2,60,bpg,SAM,0.03975984743162427
aaron-burden-202624-unsplash-cropped,30,jp2,60,jpg,UQI,0.9919290728374658
aaron-burden-202624-unsplash-cropped,30,jp2,60,jp2,SCC,0.6368894174295735
aaron-burden-202624-unsplash-cropped,30,jp2,60,jp2,SAM,0.026469336457207265
aaron-burden-202624-unsplash-cropped,30,jp2,60,jpg,SSIM,0.7618081399789967
aaron-burden-202624-unsplash-cropped,30,jp2,40,jxr,VIFP,0.8743507599976017
aaron-burden-202624-unsplash-cropped,30,jp2,60,jxr,PSNR,30.532071127858188
aaron-burden-202624-unsplash-cropped,30,jp2,60,bpg,VIFP,0.8836691148076431
aaron-burden-202624-unsplash-cropped,30,jp2,80,bpg,PSNR,32.69761389843553
aaron-burden-202624-unsplash-cropped,30,jp2,60,jpg,SCC,0.07942966760348988
aaron-burden-202624-unsplash-cropped,30,jp2,60,jpg,SAM,0.06240614416056293
aaron-burden-202624-unsplash-cropped,30,jp2,60,jxr,UQI,0.9945961652799057
aaron-burden-202624-unsplash-cropped,30,jp2,60,jp2,VIFP,0.9194079960872463
aaron-burden-202624-unsplash-cropped,30,jp2,80,jp2,PSNR,33.23499864805688
aaron-burden-202624-unsplash-cropped,30,jp2,80,bpg,UQI,0.9960816235787445
aaron-burden-202624-unsplash-cropped,30,jp2,60,jxr,SSIM,0.7840415963316225
aaron-burden-202624-unsplash-cropped,30,jp2,80,jp2,UQI,0.9964615941728184
aaron-burden-202624-unsplash-cropped,30,jp2,80,bpg,SSIM,0.8705860011784243
aaron-burden-202624-unsplash-cropped,30,jp2,60,jxr,SCC,0.05283359429566048
aaron-burden-202624-unsplash-cropped,30,jp2,80,jp2,SSIM,0.8850536324837542
aaron-burden-202624-unsplash-cropped,30,jp2,60,jxr,SAM,0.05294278331328058
aaron-burden-202624-unsplash-cropped,30,jp2,60,jpg,VIFP,0.8657944682327697
aaron-burden-202624-unsplash-cropped,30,jp2,80,jpg,PSNR,26.19559406125287
aaron-burden-202624-unsplash-cropped,30,jp2,80,bpg,SCC,0.14371241764128864
aaron-burden-202624-unsplash-cropped,30,jp2,80,bpg,SAM,0.0407474105130724
aaron-burden-202624-unsplash-cropped,30,jp2,80,jp2,SCC,0.4351615792038899
aaron-burden-202624-unsplash-cropped,30,jp2,80,jpg,UQI,0.9868850528010932
aaron-burden-202624-unsplash-cropped,30,jp2,80,jp2,SAM,0.03871842791653753
aaron-burden-202624-unsplash-cropped,30,jp2,80,jpg,SSIM,0.6940359422411677
aaron-burden-202624-unsplash-cropped,30,jp2,60,jxr,VIFP,0.8697623056154213
aaron-burden-202624-unsplash-cropped,30,jp2,80,jxr,PSNR,30.188555644671172
aaron-burden-202624-unsplash-cropped,30,jp2,80,bpg,VIFP,0.8842904334697994
aaron-burden-202624-unsplash-cropped,30,jp2,80,jpg,SCC,0.03380921512222146
aaron-burden-202624-unsplash-cropped,30,jp2,80,jpg,SAM,0.08500307394815441
aaron-burden-202624-unsplash-cropped,30,jpg,20,bpg,PSNR,32.87285356143818
aaron-burden-202624-unsplash-cropped,30,jp2,80,jp2,VIFP,0.89164453978368
aaron-burden-202624-unsplash-cropped,30,jp2,80,jxr,UQI,0.9941789467344019
aaron-burden-202624-unsplash-cropped,30,jpg,20,jp2,PSNR,31.927172318144347
aaron-burden-202624-unsplash-cropped,30,jpg,20,bpg,UQI,0.9969661622624266
aaron-burden-202624-unsplash-cropped,30,jp2,80,jxr,SSIM,0.7739520105952438
aaron-burden-202624-unsplash-cropped,30,jpg,20,jp2,UQI,0.995920996612765
aaron-burden-202624-unsplash-cropped,30,jpg,20,bpg,SSIM,0.8649875474743981
aaron-burden-202624-unsplash-cropped,30,jp2,80,jpg,VIFP,0.8436899125006916
aaron-burden-202624-unsplash-cropped,30,jpg,20,jpg,PSNR,32.68920885181085
aaron-burden-202624-unsplash-cropped,30,jpg,20,jp2,SSIM,0.834598520372016
aaron-burden-202624-unsplash-cropped,30,jp2,80,jxr,SCC,0.04304361582970854
aaron-burden-202624-unsplash-cropped,30,jp2,80,jxr,SAM,0.055068356252942145
aaron-burden-202624-unsplash-cropped,30,jpg,20,jpg,UQI,0.9967494341406069
aaron-burden-202624-unsplash-cropped,30,jpg,20,bpg,SCC,0.29301693274014107
aaron-burden-202624-unsplash-cropped,30,jpg,20,bpg,SAM,0.04013014033764114
aaron-burden-202624-unsplash-cropped,30,jpg,20,jp2,SCC,0.2039727382633231
aaron-burden-202624-unsplash-cropped,30,jpg,20,jp2,SAM,0.04473384688896598
aaron-burden-202624-unsplash-cropped,30,jp2,80,jxr,VIFP,0.8685794725226982
aaron-burden-202624-unsplash-cropped,30,jpg,20,jxr,PSNR,31.209115464480618
aaron-burden-202624-unsplash-cropped,30,jpg,20,jpg,SSIM,0.8549165019597375
aaron-burden-202624-unsplash-cropped,30,jpg,20,jxr,UQI,0.9955065458224635
aaron-burden-202624-unsplash-cropped,30,jpg,20,jpg,SCC,0.41952173874687726
aaron-burden-202624-unsplash-cropped,30,jpg,20,jpg,SAM,0.040984267087947925
aaron-burden-202624-unsplash-cropped,30,jpg,20,bpg,VIFP,0.9034800865312558
aaron-burden-202624-unsplash-cropped,30,jpg,20,jp2,VIFP,0.8968116049822208
aaron-burden-202624-unsplash-cropped,30,jpg,40,bpg,PSNR,32.98391034572349
aaron-burden-202624-unsplash-cropped,30,jpg,20,jxr,SSIM,0.7953919477383044
aaron-burden-202624-unsplash-cropped,30,jpg,40,jp2,PSNR,31.352038397734002
aaron-burden-202624-unsplash-cropped,30,jpg,40,bpg,UQI,0.9971278367131414
aaron-burden-202624-unsplash-cropped,30,jpg,40,jp2,UQI,0.9955796437513972
aaron-burden-202624-unsplash-cropped,30,jpg,20,jxr,SCC,0.257621483199862
aaron-burden-202624-unsplash-cropped,30,jpg,20,jxr,SAM,0.0484990232605361
aaron-burden-202624-unsplash-cropped,30,jpg,20,jpg,VIFP,0.9052839025991178
aaron-burden-202624-unsplash-cropped,30,jpg,40,jpg,PSNR,31.795281159988797
aaron-burden-202624-unsplash-cropped,30,jpg,40,jp2,SSIM,0.8114329856983479
aaron-burden-202624-unsplash-cropped,30,jpg,40,bpg,SSIM,0.8640780988901677
aaron-burden-202624-unsplash-cropped,30,jpg,40,jpg,UQI,0.995764194128096
aaron-burden-202624-unsplash-cropped,30,jpg,40,jp2,SCC,0.15244961642954324
aaron-burden-202624-unsplash-cropped,30,jpg,40,bpg,SCC,0.2628454760340902
aaron-burden-202624-unsplash-cropped,30,jpg,40,jp2,SAM,0.04776563348969209
aaron-burden-202624-unsplash-cropped,30,jpg,40,bpg,SAM,0.03952802760451213
aaron-burden-202624-unsplash-cropped,30,jpg,20,jxr,VIFP,0.8925431799179442
aaron-burden-202624-unsplash-cropped,30,jpg,40,jxr,PSNR,30.49162743946024
aaron-burden-202624-unsplash-cropped,30,jpg,40,jpg,SSIM,0.8439617893138719
aaron-burden-202624-unsplash-cropped,30,jpg,40,jxr,UQI,0.9949009088780323
aaron-burden-202624-unsplash-cropped,30,jpg,40,jpg,SCC,0.439938731728012
aaron-burden-202624-unsplash-cropped,30,jpg,40,jpg,SAM,0.045398110404801684
aaron-burden-202624-unsplash-cropped,30,jpg,40,jxr,SSIM,0.7610914802509541
aaron-burden-202624-unsplash-cropped,30,jpg,40,jp2,VIFP,0.8931469717249023
aaron-burden-202624-unsplash-cropped,30,jpg,60,bpg,PSNR,32.29985200131301
aaron-burden-202624-unsplash-cropped,30,jpg,40,bpg,VIFP,0.8999235070159666
aaron-burden-202624-unsplash-cropped,30,jpg,60,jp2,PSNR,31.352038397734002
aaron-burden-202624-unsplash-cropped,30,jpg,40,jxr,SCC,0.18956364809179918
aaron-burden-202624-unsplash-cropped,30,jpg,40,jxr,SAM,0.052909957864673625
aaron-burden-202624-unsplash-cropped,30,jpg,60,bpg,UQI,0.9964722268487464
aaron-burden-202624-unsplash-cropped,30,jpg,40,jpg,VIFP,0.8870682285529443
aaron-burden-202624-unsplash-cropped,30,jpg,60,jp2,UQI,0.9955796437513972
aaron-burden-202624-unsplash-cropped,30,jpg,60,jpg,PSNR,28.87900670062699
aaron-burden-202624-unsplash-cropped,30,jpg,60,bpg,SSIM,0.8331069774486216
aaron-burden-202624-unsplash-cropped,30,jpg,60,jp2,SSIM,0.8114329856983479
aaron-burden-202624-unsplash-cropped,30,jpg,60,jpg,UQI,0.9922353683448213
aaron-burden-202624-unsplash-cropped,30,jpg,60,jpg,SSIM,0.7429680048277887
aaron-burden-202624-unsplash-cropped,30,jpg,60,bpg,SCC,0.1942796749313667
